0, 0, Header, 1, 1, 480
1, 0, Start_track
1, 0, Title_t, "Test"
1, 0, Tempo, 500000
1, 0, Instrument_name_t, "Church Organ"
1, 120, Note_on_c, 1, 67, 127
1, 240, Note_off_c, 1, 67, 0
1, 240, Note_on_c, 1, 63, 127
1, 360, Note_off_c, 1, 63, 0
1, 360, Note_on_c, 1, 65, 127
1, 480, Note_off_c, 1, 65, 0
1, 600, Note_on_c, 1, 60, 127
1, 720, Note_off_c, 1, 60, 0
1, 900, Note_on_c, 1, 62, 127
1, 960, Note_off_c, 1, 62, 0
1, 1080, Note_on_c, 1, 72, 127
1, 1200, Note_off_c, 1, 72, 0
1, 1200, Note_on_c, 1, 70, 127
1, 1320, Note_off_c, 1, 70, 0
1, 1440, Note_on_c, 1, 74, 127
1, 1440, Note_on_c, 1, 58, 127
1, 1560, Note_off_c, 1, 74, 0
1, 1696, Note_off_c, 1, 58, 0
1, 1706, Note_on_c, 1, 57, 127
1, 1723, Note_off_c, 1, 57, 0
1, 1860, Note_on_c, 1, 69, 127
1, 1920, Note_off_c, 1, 69, 0
1, 1920, Note_on_c, 1, 55, 127
1, 2040, Note_off_c, 1, 55, 0
1, 2160, Note_on_c, 1, 68, 127
1, 2400, Note_off_c, 1, 68, 0
1, 2880, Note_on_c, 1, 59, 127
1, 3120, Note_off_c, 1, 59, 0
1, 3120, Note_on_c, 1, 51, 127
1, 3240, Note_off_c, 1, 51, 0
1, 3240, Note_on_c, 1, 53, 127
1, 3360, Note_off_c, 1, 53, 0
1, 3480, Note_on_c, 1, 48, 127
1, 3600, Note_off_c, 1, 48, 0
1, 3780, Note_on_c, 1, 50, 127
1, 3840, Note_off_c, 1, 50, 0
1, 4380, Note_on_c, 1, 66, 127
1, 4440, Note_off_c, 1, 66, 0
1, 4620, Note_on_c, 1, 76, 127
1, 4680, Note_off_c, 1, 76, 0
1, 4680, Note_on_c, 1, 77, 127
1, 4740, Note_off_c, 1, 77, 0
1, 4740, Note_on_c, 1, 79, 127
1, 4740, Note_on_c, 1, 64, 127
1, 4800, Note_off_c, 1, 79, 0
1, 4800, Note_off_c, 1, 64, 0
1, 4800, Note_on_c, 1, 80, 127
1, 4860, Note_off_c, 1, 80, 0
1, 4920, Note_on_c, 1, 84, 127
1, 4920, Note_on_c, 1, 56, 127
1, 4980, Note_off_c, 1, 84, 0
1, 4980, Note_on_c, 1, 82, 127
1, 5040, Note_off_c, 1, 56, 0
1, 5040, Note_off_c, 1, 82, 0
1, 5220, Note_on_c, 1, 75, 127
1, 5280, Note_off_c, 1, 75, 0
1, 6000, Note_on_c, 1, 47, 127
1, 6120, Note_off_c, 1, 47, 0
1, 6360, Note_on_c, 1, 43, 127
1, 6480, Note_off_c, 1, 43, 0
1, 6660, Note_on_c, 1, 45, 127
1, 6720, Note_off_c, 1, 45, 0
1, 7020, Note_on_c, 1, 71, 127
1, 7080, Note_off_c, 1, 71, 0
1, 7080, Note_on_c, 1, 44, 127
1, 7200, Note_off_c, 1, 44, 0
1, 7200, Note_on_c, 1, 39, 127
1, 7380, Note_off_c, 1, 39, 0
1, 7920, Note_on_c, 1, 73, 127
1, 7920, Note_on_c, 1, 46, 127
1, 8040, Note_off_c, 1, 73, 0
1, 8040, Note_off_c, 1, 46, 0
1, 8340, Note_on_c, 1, 49, 127
1, 8400, Note_off_c, 1, 49, 0
1, 8640, Note_on_c, 1, 41, 127
1, 8700, Note_off_c, 1, 41, 0
1, 9480, Note_on_c, 1, 38, 127
1, 9600, Note_off_c, 1, 38, 0
1, 9780, Note_on_c, 1, 36, 127
1, 9840, Note_off_c, 1, 36, 0
1, 10800, Note_on_c, 1, 61, 127
1, 11100, Note_off_c, 1, 61, 0
1, 15240, Note_on_c, 1, 78, 127
1, 15360, Note_off_c, 1, 78, 0
1, 23520, Note_on_c, 1, 52, 127
1, 23640, Note_off_c, 1, 52, 0
1, 24960, Note_on_c, 1, 42, 127
1, 25200, Note_off_c, 1, 42, 0
1, 25620, Note_on_c, 1, 54, 127
1, 25680, Note_off_c, 1, 54, 0
1, 25680, End_track
0, 0, End_of_file
