0, 0, Header, 1, 3, 240
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 7, "major"
1, 0, Tempo, 697674
1, 0, Marker_t, "(c) Yo Tomita, 1997"
1, 2740, Tempo, 689655
1, 2760, Tempo, 697674
1, 2780, Tempo, 705882
1, 2800, Tempo, 714286
1, 2820, Tempo, 722892
1, 2840, Tempo, 731707
1, 2860, Tempo, 740741
1, 2880, Tempo, 750000
1, 2910, Tempo, 689655
1, 5642, Tempo, 697674
1, 5660, Tempo, 705882
1, 5677, Tempo, 714286
1, 5692, Tempo, 722892
1, 5710, Tempo, 731707
1, 5725, Tempo, 740741
1, 5742, Tempo, 750000
1, 5757, Tempo, 759494
1, 5775, Tempo, 769231
1, 5790, Tempo, 779221
1, 5797, Tempo, 689655
1, 7572, Tempo, 681818
1, 7587, Tempo, 689655
1, 7600, Tempo, 697674
1, 7612, Tempo, 705882
1, 7625, Tempo, 714286
1, 7637, Tempo, 722892
1, 7652, Tempo, 731707
1, 7665, Tempo, 740741
1, 7677, Tempo, 750000
1, 7690, Tempo, 759494
1, 7702, Tempo, 769231
1, 7727, Tempo, 689655
1, 12302, Tempo, 689655
1, 12322, Tempo, 697674
1, 12342, Tempo, 705882
1, 12360, Tempo, 714286
1, 12380, Tempo, 722892
1, 12400, Tempo, 731707
1, 12417, Tempo, 740741
1, 12437, Tempo, 750000
1, 12457, Tempo, 759494
1, 12475, Tempo, 769231
1, 12495, Tempo, 779221
1, 12512, Tempo, 789474
1, 12517, Tempo, 689655
1, 14252, Tempo, 697674
1, 14277, Tempo, 705882
1, 14300, Tempo, 714286
1, 14322, Tempo, 722892
1, 14345, Tempo, 731707
1, 14367, Tempo, 740741
1, 14390, Tempo, 750000
1, 14412, Tempo, 759494
1, 14435, Tempo, 769231
1, 14437, Tempo, 689655
1, 16152, Tempo, 697674
1, 16175, Tempo, 705882
1, 16195, Tempo, 714286
1, 16215, Tempo, 722892
1, 16237, Tempo, 731707
1, 16257, Tempo, 740741
1, 16277, Tempo, 750000
1, 16300, Tempo, 759494
1, 16320, Tempo, 769231
1, 16340, Tempo, 779221
1, 16360, Tempo, 789474
1, 16375, Tempo, 689655
1, 19017, Tempo, 689655
1, 19032, Tempo, 697674
1, 19047, Tempo, 705882
1, 19062, Tempo, 714286
1, 19077, Tempo, 722892
1, 19092, Tempo, 731707
1, 19107, Tempo, 740741
1, 19122, Tempo, 750000
1, 19137, Tempo, 759494
1, 19152, Tempo, 769231
1, 19167, Tempo, 779221
1, 19182, Tempo, 789474
1, 19195, Tempo, 800000
1, 19245, Tempo, 689655
1, 20022, Tempo, 689655
1, 20040, Tempo, 697674
1, 20057, Tempo, 705882
1, 20072, Tempo, 714286
1, 20090, Tempo, 722892
1, 20107, Tempo, 731707
1, 20122, Tempo, 740741
1, 20140, Tempo, 750000
1, 20155, Tempo, 759494
1, 20185, Tempo, 681818
1, 20947, Tempo, 697674
1, 20967, Tempo, 705882
1, 20987, Tempo, 714286
1, 21005, Tempo, 722892
1, 21025, Tempo, 731707
1, 21045, Tempo, 740741
1, 21062, Tempo, 750000
1, 21082, Tempo, 759494
1, 21102, Tempo, 769231
1, 21120, Tempo, 779221
1, 21147, Tempo, 689655
1, 21927, Tempo, 689655
1, 21945, Tempo, 697674
1, 21962, Tempo, 705882
1, 21977, Tempo, 714286
1, 21995, Tempo, 722892
1, 22012, Tempo, 731707
1, 22027, Tempo, 740741
1, 22045, Tempo, 750000
1, 22062, Tempo, 759494
1, 22077, Tempo, 769231
1, 22100, Tempo, 681818
1, 22660, Tempo, 697674
1, 22740, Tempo, 701754
1, 22780, Tempo, 705882
1, 22810, Tempo, 710059
1, 22820, Tempo, 714286
1, 22840, Tempo, 718563
1, 22860, Tempo, 722892
1, 22880, Tempo, 740741
1, 22890, Tempo, 745342
1, 22900, Tempo, 750000
1, 22910, Tempo, 759494
1, 22920, Tempo, 764331
1, 22930, Tempo, 769231
1, 22940, Tempo, 779221
1, 22950, Tempo, 784314
1, 22960, Tempo, 794702
1, 22970, Tempo, 800000
1, 22980, Tempo, 810811
1, 22990, Tempo, 816327
1, 23000, Tempo, 848057
1, 23010, Tempo, 885609
1, 23020, Tempo, 941176
1, 23030, Tempo, 1004184
1, 23035, Tempo, 2891566
1, 23040, Time_signature, 3, 3, 12, 8
1, 23040, Key_signature, 0, "major"
1, 23075, Tempo, 912548
1, 23080, Tempo, 885609
1, 23085, Tempo, 860215
1, 23100, Tempo, 848057
1, 23105, Tempo, 836237
1, 23115, Tempo, 824742
1, 23120, Tempo, 813559
1, 23130, Tempo, 802676
1, 23140, Tempo, 792079
1, 23200, Tempo, 781759
1, 23215, Tempo, 771704
1, 23225, Tempo, 761905
1, 23240, Tempo, 752351
1, 23275, Tempo, 743034
1, 23320, Tempo, 733945
1, 23340, Tempo, 725076
1, 23345, Tempo, 716418
1, 23360, Tempo, 683761
1, 31540, Tempo, 659341
1, 31570, Tempo, 662983
1, 31590, Tempo, 666667
1, 31600, Tempo, 670391
1, 31610, Tempo, 674157
1, 31620, Tempo, 677966
1, 31630, Tempo, 681818
1, 31640, Tempo, 685714
1, 31650, Tempo, 689655
1, 31670, Tempo, 697674
1, 31690, Tempo, 705882
1, 31700, Tempo, 710059
1, 31710, Tempo, 714286
1, 31720, Tempo, 718563
1, 31730, Tempo, 727273
1, 31750, Tempo, 731707
1, 31760, Tempo, 736196
1, 31770, Tempo, 745342
1, 31780, Tempo, 750000
1, 31800, Tempo, 759494
1, 31820, Tempo, 774194
1, 31830, Tempo, 779221
1, 31850, Tempo, 794702
1, 31860, Tempo, 800000
1, 31870, Tempo, 810811
1, 31880, Tempo, 821918
1, 31890, Tempo, 845070
1, 31900, Tempo, 857143
1, 31910, Tempo, 863309
1, 31920, Tempo, 888889
1, 31930, Tempo, 902256
1, 31940, Tempo, 923077
1, 31950, Tempo, 937500
1, 31960, Tempo, 960000
1, 31970, Tempo, 975610
1, 31980, Tempo, 991736
1, 31990, Tempo, 1008403
1, 32000, Tempo, 1518987
1, 32000, End_track
2, 0, Start_track
2, 0, MIDI_port, 0
2, 0, Title_t, "BWV 872/1"
2, 0, Program_c, 0, 6
2, 0, Note_on_c, 0, 56, 120
2, 0, Note_on_c, 0, 49, 120
2, 60, Note_on_c, 0, 65, 120
2, 87, Note_on_c, 0, 56, 0
2, 120, Note_on_c, 0, 65, 0
2, 120, Note_on_c, 0, 68, 120
2, 120, Note_on_c, 0, 56, 120
2, 180, Note_on_c, 0, 68, 0
2, 180, Note_on_c, 0, 73, 120
2, 211, Note_on_c, 0, 56, 0
2, 240, Note_on_c, 0, 49, 0
2, 240, Note_on_c, 0, 68, 120
2, 240, Note_on_c, 0, 61, 120
2, 300, Note_on_c, 0, 68, 0
2, 300, Note_on_c, 0, 66, 120
2, 335, Note_on_c, 0, 61, 0
2, 360, Note_on_c, 0, 66, 0
2, 360, Note_on_c, 0, 68, 120
2, 360, Note_on_c, 0, 61, 120
2, 420, Note_on_c, 0, 68, 0
2, 420, Note_on_c, 0, 65, 120
2, 451, Note_on_c, 0, 61, 0
2, 480, Note_on_c, 0, 65, 0
2, 480, Note_on_c, 0, 73, 0
2, 480, Note_on_c, 0, 59, 120
2, 480, Note_on_c, 0, 49, 120
